epoch,val_acc,val_f1,val_ece,code_acc,math_acc,real_acc,timestamp
29,0.8928,0.8809,0.1849,1.0000,0.6958,1.0000,1771525618
30,0.8899,0.8780,0.1811,1.0000,0.6875,1.0000,1771525642
31,0.8928,0.8797,0.1798,1.0000,0.6958,1.0000,1771525669
32,0.8943,0.8824,0.1850,1.0000,0.7000,1.0000,1771525696
33,0.8913,0.8799,0.1844,1.0000,0.6917,1.0000,1771525732
34,0.8928,0.8797,0.1783,1.0000,0.6958,1.0000,1771525760
35,0.8943,0.8824,0.1839,1.0000,0.7000,1.0000,1771525784
36,0.8943,0.8824,0.1817,1.0000,0.7000,1.0000,1771525809
37,0.8943,0.8824,0.1813,1.0000,0.7000,1.0000,1771525838
38,0.8928,0.8809,0.1792,1.0000,0.6958,1.0000,1771525865
39,0.8928,0.8813,0.1790,1.0000,0.6958,1.0000,1771525897
40,0.8943,0.8824,0.1797,1.0000,0.7000,1.0000,1771525925
41,0.8913,0.8783,0.1740,1.0000,0.6917,1.0000,1771525945
42,0.8972,0.8860,0.1840,1.0000,0.7083,1.0000,1771525962
43,0.8957,0.8842,0.1812,1.0000,0.7042,1.0000,1771525980
44,0.8928,0.8817,0.1781,1.0000,0.6958,1.0000,1771525997
45,0.8928,0.8805,0.1772,1.0000,0.6958,1.0000,1771526014
46,0.8928,0.8809,0.1768,1.0000,0.6958,1.0000,1771526031
47,0.8943,0.8827,0.1784,1.0000,0.7000,1.0000,1771526048
48,0.8943,0.8824,0.1780,1.0000,0.7000,1.0000,1771526065
49,0.8957,0.8846,0.1792,1.0000,0.7042,1.0000,1771526082
50,0.8957,0.8842,0.1788,1.0000,0.7042,1.0000,1771526099
51,0.8928,0.8817,0.1765,1.0000,0.6958,1.0000,1771526116
52,0.8943,0.8824,0.1769,1.0000,0.7000,1.0000,1771526134
53,0.8957,0.8846,0.1785,1.0000,0.7042,1.0000,1771526153
54,0.8943,0.8831,0.1768,1.0000,0.7000,1.0000,1771526170
55,0.8972,0.8860,0.1796,1.0000,0.7083,1.0000,1771526189
56,0.8957,0.8846,0.1781,1.0000,0.7042,1.0000,1771526207
57,0.8957,0.8846,0.1778,1.0000,0.7042,1.0000,1771526225
58,0.8957,0.8846,0.1772,1.0000,0.7042,1.0000,1771526243
59,0.8928,0.8817,0.1749,1.0000,0.6958,1.0000,1771526260
0,0.6608,0.5730,0.1353,0.6074,0.6167,0.7789,1771526371
1,0.7210,0.6735,0.1851,0.7769,0.6167,0.7789,1771526396
2,0.8106,0.7923,0.2463,0.9959,0.6167,0.8191,1771526421
3,0.7753,0.7097,0.1927,0.9174,0.6167,0.7940,1771526449
4,0.8106,0.8031,0.2528,0.9876,0.4958,0.9749,1771526476
5,0.8502,0.8235,0.2417,0.9711,0.6167,0.9849,1771526499
6,0.8649,0.8435,0.2315,1.0000,0.6167,1.0000,1771526522
7,0.8605,0.8376,0.2052,1.0000,0.6167,0.9849,1771526549
8,0.8649,0.8435,0.1942,1.0000,0.6167,1.0000,1771526572
9,0.8649,0.8435,0.1876,1.0000,0.6167,1.0000,1771526594
10,0.8649,0.8435,0.1885,1.0000,0.6167,1.0000,1771526614
11,0.8649,0.8435,0.1837,1.0000,0.6167,1.0000,1771526634
12,0.8649,0.8435,0.1850,1.0000,0.6167,1.0000,1771526654
13,0.8620,0.8396,0.1867,0.9959,0.6167,0.9950,1771526674
14,0.8649,0.8435,0.1977,1.0000,0.6167,1.0000,1771526696
15,0.8649,0.8435,0.1911,1.0000,0.6167,1.0000,1771526721
16,0.8693,0.8494,0.1914,1.0000,0.6292,1.0000,1771526748
17,0.8869,0.8731,0.2043,1.0000,0.6792,1.0000,1771526777
18,0.8825,0.8667,0.1887,1.0000,0.6667,1.0000,1771526814
